id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
24484,False,Mashhad,Monday 01PM,16 گیگ ios$NUM,0,NA,web,750000,آیفون 5 سفید,NA,NA
24695,True,Shiraz,Tuesday 04PM,"گوشی کاملا سالم و بدون خط و خش هست
هشت هسته ای مدل n900 با تمام وسایل اصل و فابریک خودش با یه کیف مشکی
برا هماهنگی پیام بدین
ممنون",2,NA,mobile,700000,گوشی Note 3 مشکی 32 گیگ,NA,NA
24886,False,Tehran,Wednesday 01PM,گوشی سالم سالمه جعبه کامل دو سیم کارت رنگ سفید,0,NA,mobile,330000,HTC Desire 616,NA,NA
24896,True,Mashhad,Wednesday 06AM,"بسیار تمیز در (حد اک)
رنگ مشکی
لطفا پیام بدید
با تشکر",1,NA,mobile,1500000,iphone 6 16gig LLa,NA,NA
24898,True,Mashhad,Wednesday 02PM,گوشی درحداک ،یک هفته هست که گرفتمش،   گاردم همراه گوشیه میدم ،گارانتیم داره،برای خودم 560 دراومده تا اخر شب فقط هست,3,NA,mobile,450000,SAMSUNG j3 4G$NUMویتنام,NA,NA
24918,True,Karaj,Monday 01PM,کاملا سالم بدونه هیچ گونه خط خش اندروید ۴/۳ خودم ۶۵۰خریدم قابلیت ارتقاء,0,NA,mobile,300000,گوشی موبایل اچ تی س ۵۱۶,NA,NA
24940,True,Shiraz,Thursday 08PM,"سلام خدمت همه دوستان
این گوشی خیلی تمیزه و گوشی دومم بوده
کم استفاده کردم ازش بیشتر به عنوان دوربین استفاده میکردم
باتریش واقعا خوبه خودم تضمین میکنم
اما میخوام بفروشمش و تبلت بخرم
معاوضه هم اصلا ندارم مگر با تبلت 10 اینچی
به مشتری واقعی هم راه میام
ممنون که وقت گذاشتید.",2,NA,web,580000,سونی z2 تمیز و کم کارکرد,NA,NA
25030,True,Qom,Friday 09AM,"جی5 گلد دوسیم 3g
تمیز _تعمیر نشده بدون کوچکترین مشکل(خیالتون از هر لحاظ راحت) مهلت تستم میدم
لوازم تکمیل
میخوام htc m8 بگیرم میفروشم هر کی هم داشت معاوضه میکنم 
فروش520 تخفیف جزئی پای معامله
فقط پیام",0,NA,mobile,520000,سامسونگ جی5گلد_50روزکارکرد,NA,NA
25106,False,Tehran,Saturday 03PM,دستگاه همه چی سالم ولی دوربین و بلوتوث خراب,0,NA,web,-1,iphone 6 مشکل دوربین و بلوتوث,NA,NA
25127,True,Mashhad,Friday 10AM,گوشی آک فقط جهت تست باز شده با رم ۳ و ۳۲ گیگ حافظه داخلی دو سیم فورجی با گارد و گلس که هنوز استفاده نشده ضمنا هندزفری فابریک هم داره با گارانتی دو ساله همه چیز پلمپ هست سایر مشخصات رو از داخل سایت ببینید,4,NA,mobile,700000,گوشی میزو m3note آک,NA,NA
25184,False,Karaj,Saturday 06AM,گوشی خوبیه من ک ازش راضی بودم ولی ب دلیل تنوع میفروشم ممنون از دیوار یا علیـــــــ,0,NA,mobile,480000,htc دیزایر ۸۱۶,NA,NA
25251,True,Shiraz,Tuesday 07AM,"۳۲گیگ دوسیم
آک آک یک ماه و نیم کارکرده بدون‌خط و خش
با گارانتی
بک و گلس
قابل معاوضه با همرده و پایین تر",0,NA,mobile,1640000,گلکسی اس۷ دوسیم,NA,NA
25565,True,Tehran,Friday 04AM,"گوشی گلکسی گرند پریم سالم..با لوازم جانبی کامل و کارتن-باطری نو-بدون خط و خش و حتی کوچکترین ضربه..فقط بدلیل اینکه گوشی مدل بالاتر میخوام بخرم میفروشمش
لطفا در مورد ریز امکانات گوشی به سایت بازار مبایل مراجعه کنید.",3,NA,web,320000,گوشی مبایل گلکسی گرند پریم,NA,NA
25580,True,Tehran,Tuesday 06PM,"اچ‌ تی سی وان مکس اصل تایوان کمیاب
حافظه داخلی:16Gb,دوربین12mp,تک سیم
بدنه تمام فلزی بدون کوچکترین خط و خش
باند های استریو با بیس بسیار قوی و شفاف
صفحه نمایش فول اچ دی از نوع IPS LCD3
ریموت کنترل با قابلیت پشتیبانی تمامی برند ها
به‌ همراه گلس اصل و یک عدد قاب ضد ضربه
با شارژر اصل و هندزفری بوم ساند اصل
برای فروش تخفیف هم دارم پای معامله
برای تعویض فقط با دستگاه های زیر:

""*Sony Z3plus*"" ,  Z3 2sim 4g
Tablet Sony Z3 compact LTE
Tablet hTC nexus 9 Sim 4g
HTC one m8 , HTC one a9
""""Lg nexus 5x"""" , Lg G4 4g
iPhone 5s 32gb gray

اگه پیشنهاد دیگه ای داشتین پیامک کنین یا تلگرام پیام بدین

»»»»»»»»»»» با تشکر از دیوار ««««««««««««",2,NA,mobile,720000,معاوضه hTC one Max,NA,NA
25726,True,Tabriz,Monday 09AM,"سالم و به شرط تست

پشتش خش داره که با گارد دیده نمیشه.

دوربین 13

حافظه16

معاوضه فقط با دو سیم همرده و پایین 

پیام و تلگرام در خدمتم 

$NUM",0,NA,mobile,310000,گوشی موبایل سونی تی ایکس,NA,NA
25740,True,Qom,Thursday 09PM,"گوشی خیلی خیلی تمیز،درحد نو
رنگ سفید
دوسیم کارت
قیمت۲۸۰۰۰۰هزارتومان",0,NA,mobile,280000,هوآوی  جی۶۳۰,NA,NA
25945,True,Tehran,Thursday 01AM,گوشی کاملاسالم وتمیزوبدون هیچ خط وخش میباشدوبه ذنگ سیلوزاست,0,NA,mobile,21000000,ایفون6sکاملانو64گیگ,NA,NA
26040,False,Karaj,Saturday 04AM,هشت هسته ای . دوربین 16. باریک ترین گوشی سامسونگ. 32 گیگ. 4G. بسیار تمیز و در حد نو. با قاب iface و گلس,3,NA,web,1200000,گوشی گلکسی A8 دو سیمکارت,NA,NA
26070,True,Shiraz,Tuesday 06AM,"گوشی نو بدون خط وخش ب شرط سالم.4G. gold.
16پیکسل   HD.  تست درهرجا.خریداروات پیام بدین",0,NA,mobile,1100000,سامسونگ اس5 یک ماه کارکرد,NA,NA
26224,True,Tehran,Saturday 07AM,کار کرده بدون خط و خش 1 ماه نشده خریدم و فروشمم فوری هست و تا$NUMهم میام,1,NA,mobile,1850000,samsung galaxy s7 edge,NA,NA
26258,False,Tehran,Saturday 04PM,گوشی از ابتدا دست همسرم بوده است و به علت تصمیم به ارتقائ گوشی به ٦s تصمیم به فروش داریم,0,NA,web,950000,گوشی ایفون  ٥s  grey 32g,NA,NA
26266,True,Tehran,Wednesday 08AM,"گوشی سالمه هم سخت افزاری هم نرم افزاری
کارتون هم داره
شارژر و هندزفریشو گم کردم
تلگرام و پیام پاسخگو هست",3,NA,mobile,100000,Experia x8,NA,NA
26326,True,Shiraz,Saturday 12PM,سلام رنگ گلد نو نو در حد اک 32 گیگ تخفیف پای معامله لطفا پیام بدید با تشکر از دیوار,0,NA,mobile,1700000,سامسونگ s7,NA,NA
26403,True,Tehran,Thursday 12PM,"LLA
اصل آمریکا!!
رنگ سیلور که گرونترین رنگه!!
64 گیگ که اصلا نیس تو بازار!!
فکر کن داری آکبند میخری فقط از دستم افتاد صفحه ش ۱۲ تا ترک ورداشته که چیز خاصی نیس چون اگه نور صفحه رو تا آخر ببری بالا کمتر اذیت میشی.
دور صفحه شم ۸ جاش زدگی داره که تو عکس معلومه! پس قیمت پرت ندیدن چون قیمت دستم هس.
معاوضه فقط با آیفون ۷ پلاس ۲۵۶ گیگ
۱۰۰ تومن سر میگیرم چون پردازنده گوشیم tsmc که حرفه ایها میدونن چیه و اصلا گیر نمیاد.
استثنایی و دیدنی!",0,NA,mobile,2800000,آیفون 6s,NA,NA
26482,False,Tehran,Sunday 11AM,"16gig grey
پارت نامبر امریکا lla
سه ماه کارکرده
بسیار تمیز بدون حتی ی خش و خال
مهلت تست میدم
با تمام لوازم جانبی اصلیش
معاوضه با 5s 32gig",4,NA,mobile,1800000,آیفون 6s,NA,NA
26628,True,Tehran,Saturday 04AM,سالم از سری اول هست اصلی هنوز باز نشده تعمیر هم نرفته قاب فابریک یکم رنگ و روش رفته ولی بدون عیب درب باطری خارش شکسته,3,NA,mobile,80000,نوکیا n95 اصلی,NA,NA
26648,False,Isfahan,Tuesday 03PM,قاب تمیز در حد نو,0,NA,mobile,-1,htc oneصدای میکروفن قطع ولی خیلی تمیز,NA,NA
26737,True,Karaj,Wednesday 11AM,"ایفون 5 
16 گیگ مشکی 
 اخرین اپدیت ios 10 
تمیز بدون خط خش . پایین گوشه راست فقط یه ضربه کوچیک داره همون اول افتاد 
بدون هیچ ایرادی . دوربین کاملا سالم . به شرط",3,NA,mobile,690000,ایفون (Iphone) 5,NA,NA
26878,False,Tehran,Saturday 06PM,گوشی بدون خط و خش کیفیت دو دوربین عالی، رنگ گلد،بسیار تمیز،حافظه داخلی 64وساپورت رم 32با کلیه لوازم جانبی.از اولش گوشی دست خودم بوده دوماه هم هست کار کرده به علت خرید ایفون دارم میفروشم.لطفا خریدار فقط تماس بگیره.ممنون از سایت دیوار,0,NA,mobile,750000,گوشی موبایل سونیz3پلاس,NA,NA
27032,False,Mashhad,Monday 04PM,تمیز فقط پایین صفحه شکسته اونم هیچ مشکلی نداره به شرط میدم هزینش هم کم میکنم,1,NA,mobile,2000000,آیفون سیکس ٦٤گیگ,NA,NA
27033,True,Mashhad,Saturday 04AM,سالم معاوضه هم دارم با دوستم فورجی,0,NA,mobile,420000,GR3دوسیم,NA,NA
27147,True,Tehran,Tuesday 07AM,مورد استفاده و سالم,2,NA,web,50000,سونی اریکسون k800i,NA,NA
27193,True,Tehran,Thursday 02AM,"گوشی LG nexus 5x
اندروید 7.1.1
بدون خط خش و زدگی
در حد اکبند 
گارانتی 96/10
قاب و گلس
به شرط و ضمانت میدم
گوشی دومم بوده اصلا استفاده نکردم
مرسی از دیوار",3,NA,mobile,900000,گوشی LG Nexus 5X اندروید 7.1.1,NA,NA
27370,True,Tabriz,Thursday 05PM,"لوازم تکمیل
بدون ذره ای عیب و ایراد
دورش خط و خش داره
لطفا خریدار واقعی تماس بگیرد",1,NA,mobile,1390000,Iphone 6 plus 16 gig,NA,NA
27417,True,Ahvaz,Sunday 12PM,"ایفون 6 دست دو تمیز یکسال کارکرد بدونه خش 
شماره من$NUM
اگه سوالی بود تو تلگرام در خدمتم اگه ریپورتی 
پیامک بده",1,NA,mobile,1500000,گوشی موبایل ایفون6,NA,NA
27418,False,Kermanshah,Wednesday 12PM,سالم دوسیم کارت اک بند باکارتون به مشتری تخفیف داده می‌شود,0,NA,mobile,80000,نوکیا۱۰۷,NA,NA
27443,True,Tabriz,Monday 08AM,"ارزون زدم که بفروشم
چونه نزنین.خیلی ارزون زدم

گوشی honor 3c lite
دوربین ۸
حافظه داخلی۱۶گیگابایت بقیه مشخصاتشم تو اینترنت بخونین
همچنین کاورشم که سفید رنگه همراهش میدم
مشتری واقعی بزنگه
باتشکر از دیوار",1,NA,mobile,240000,گوشی هونور.حتما بخونید,NA,NA
27467,False,Ahvaz,Saturday 01PM,سامسونگ A$NUMG یک ماه کار کرده در حد آک بدون خش و خط کاملاً تمیز,2,NA,mobile,10000000,گوشی سامسونگ A5 2016,NA,NA
27468,True,Isfahan,Tuesday 12PM,سلام گوشی عالی به شرط تست سفید زنگ یکم پشتش خش داره خیلی کمه ومحافظ هم داره معاوضه با گوشیه اندروید تمیز فقط تماس,0,NA,mobile,500000,اپل فایوسی,NA,NA
27539,False,Tehran,Friday 05PM,آیفون 6  اس 64 گیگ  رزگلده یک هفتست خریداری شده  همه چیزش آکبنده ، خود گوشی هم که  نوی نو عین بچم باهاش برخورد کردم تخفیف  هم داره . بازم تاکید میکنم گوشی نوی نو در حد گوشیه آکبنده دیدنش ضرر نداره,0,NA,web,-1,Iphone 6 S 64G Rosegold,NA,NA
27577,True,Isfahan,Wednesday 05AM,"باسلام
گوشی کاملا سالمه سالمه
تک سیم.فلزی.شارژروکارتن وهندسفریش هست.منشی تلفن و تم و ... سیستم جاوا.فقط بخاطر تنوع معاوضه میکنم یامیفروشم.پیشنهادتونو پیام بدید.جای تخفیفم داره",2,NA,mobile,120000,سامسونگ اس3600 تمیز فروش یا معاوضه,NA,NA
27706,True,Kermanshah,Friday 11AM,"گوشی گلکسی اس ۶ مدل ۶۴ گیگ فور جی تک سیمکارت رنگ سورمه ای
تعویض ندارم",0,NA,mobile,1200000,سامسونگ S6 64 Gig,NA,NA
27911,False,Tabriz,Monday 05AM,نسبت به s3های بازار بسیار تمیز میباشد,2,NA,mobile,350000,s3 1sim,NA,NA
27932,True,Karaj,Tuesday 10AM,"گوشی سالم  باکارتون ولوازم دوسیم رمخور دوربین دار خودم ۲۱۰ خریدم ۲ سال پیش قیمت عالی زدم
قیمت مقطوع
***بازدید فقط میدون نبوت***",3,NA,mobile,50000,فروش Samsung C5212 دوسیم,NA,NA
28115,False,Karaj,Wednesday 10AM,سالم به شرط. بدون تعمیر و بدون خط و خش. دارای قاب و محافظ صفحه درجه یک.,0,NA,mobile,400000,سامسونگ گرند2 G7102,NA,NA
28175,True,Tehran,Thursday 06AM,گوشی ١٦ گیگ مشکی به همراه شارژر اطلاعات بیشتر تماس و تلگرام,3,NA,mobile,220000,iphone 4,NA,NA
28433,False,Tehran,Sunday 03PM,گوشی فوق العاده تمیز تمیز. تعمیر نشده ضربه نخورده. لوازم کامل. هندسفری هنوز باز نشده(فقط ٨٠ تومن پول هندسفری هست) پارت نامبر امریکا. معاوضه نمیشه. فقط فروش,3,NA,mobile,590000,Iphon5 16GB,NA,NA
28441,True,Shiraz,Wednesday 06PM,"گوشی نوکیا c2-05
سالم در حد نو بدون ضربه و خش
باطری عالی
با شارژر اصلی و دفترچه
تماس$NUM",2,NA,mobile,65000,گوشی نوکیا c2-05,NA,NA
28551,True,Tehran,Sunday 07AM,"iPhone 6, 64gig, Grey, LLA
به شرط سالم بدون تعمیر
از اول گلس و محافظ پشت گوشی روش بوده ولی دورش خوردگی داره که از قیمتش کم کردم
وسایل تکمیل اصلی، از هندزفری استفاده نشده
همراه با ٣ قاب و گلس روش که$NUMمیارزن
تعویض ندارم
قیمت مقطوع
اس ام اس یا تلگرام پیام بدید
مچکرم",3,NA,mobile,1450000,iPhone 6 64gig,NA,NA
28608,True,Isfahan,Thursday 08AM,"گوشی کمتر از سه ماه کار کرده
سالم و بدون خط و خش
گارانتی اصلی
گوشی فول پک هست (کیف اصلی + داکت مخصوص دوربین LG Cam Plus) فقط 250 قیمت داکت هست
کیف,داکت و هندزفری نو هست
مدل گوشی G5 H860 هست ROM 4",5,NA,mobile,1600000,LG  G5 H860,NA,NA
28656,False,Isfahan,Tuesday 11AM,تمیز و سالم بشرط با وسایل کارتن کامل تابحال تعمیر هم نشده,1,NA,mobile,280000,g700 دو سیم کارت,NA,NA
28670,False,Karaj,Monday 08AM,در حد آک بدون خط و خش رو و پشت با لوازم کامل شارژر مغناطیسی که خودم 150خریدمش هدست فابریک خودش مدلش 6903فورجی ساپورت کارتن و وفاکتورش هم هست یک عدد آیفیس نو خودم 40خریدم گلس ضد ضربه و ضد خش 35خریدم هنوزم نصبش نکردم روش,0,NA,mobile,580000,سونی Z1در حد آک ضد آب,NA,NA
28916,False,Mashhad,Tuesday 01PM,گوشی نو هنوز ازش استفاده نکردم با کارتون و دفترچه و...با قابلیت رم و صدای عالی,3,NA,mobile,80000,جی ال ایکس,NA,NA
28939,False,Isfahan,Saturday 02PM,گوشیه خوبی هست برای اطلاعات بیشترتلگرام پیام بدین$NUMناظرمحترم این آگهی تکراری نیست,2,NA,mobile,390000,گوشی هانر4c,NA,NA
28961,True,Kermanshah,Wednesday 12PM,ایفون ٦اس،١٢٨ گیگ،سیلور،بسیار سالم،بدون کوچکترین خط و خش،در حده اک بند,2,NA,mobile,2200000,iphone 6s 128gig,NA,NA
28970,False,Mashhad,Monday 03AM,گوشی سالم در حد اک قابلیت هک وای فای,0,NA,mobile,450000,samsung core prim,NA,NA
28989,False,Tehran,Sunday 05PM,فروش اس سیکس بدون هیچ گونه خطو خشی سیم کارت نمیخوره ولی همه کار میشه باهاش انجام داد,3,NA,mobile,750000,s6 edge دمو,NA,NA
29328,True,Tehran,Sunday 08AM,"لطفاً قبل از تماس توضیحات زیررا بخوانید 
سلام گوشى از اول دست خودم بوده باترى دوربین عقب و جلو کاملاً سالم خط و خش نداره لوازم تمام اصلى مى باشد. 
فقط گوشه سمت چپ ١مقدار خوردگى کوچیک داره به خریدار واقعى تخفیف هم داده میشه توضیحات کامل دادم.",5,NA,mobile,1100000,iphon5s,NA,NA
29363,True,Tehran,Sunday 11PM,سلام این گوشی فوق العادست هم از نظر کیفیت هم از نظر باتری16 گیگ حافظه داره رمم میخوره از هر جهت تضمینش میکنم خیلی تمیز و سالمه مشتری واقعی تماس بگیرد تخفیف جزئی فقط پای معامله یاعلی علیه السلام,3,NA,mobile,630000,گلکسیE7 دوسیم در حد نو عالی عالی,NA,NA
29367,False,Tehran,Thursday 03PM,"گوشی سامسونگ
galaxy S7 edge gold",0,NA,web,2200000,گوشی سامسونگ,NA,NA
29386,False,Tehran,Wednesday 08AM,گوشی کاملا سالمه هیچ مشکلی نداره فقط روی صفحش ۴تا خط داره یک ماه بیشتر کار نکرده گارانتی هم یک ماهش رفته از لحظه خرید ۴ عدد قاب خوشگلو خوش دست هم همراشه که قیمتشون جمعا حدود ۲۴۰ تومن شد که به خریدار رایگان میدمشون,0,NA,mobile,1800000,گوشی موبایل گلکسی s7 edge,NA,NA
29472,True,Tehran,Saturday 07AM,نو و آکبند,1,NA,mobile,2800000,گوشی آیفون ۷ مشکی مات,NA,NA
29500,True,Tehran,Saturday 06PM,"یک هفته کار کرد داخل منزل بی خط و خش و نقطه
لوازم آکبنده رنگ گری
از ای رفرش ها و ریپکهای بازار هم نیست
به شرط اصلی
گلس٥لایه به ارزش١٠٠تومان روی گوشی هستش
ویپی ان ٣ماهه هم روی گوشیه
ios:10.0.2
معاوضه هم دارم با همین مدل با ظرفیت٦٤گیگش
گوشیتون تر و تمیز باشه٢٥٠سر میدم
یاعلی",0,NA,mobile,1900000,معاوضه سیکس اس١٦با٦٤,NA,NA
29517,True,Mashhad,Sunday 03PM,گوشی یکماه کار کرده قسطی,2,NA,mobile,1000000,گوشی سامسونگ جی سون ۲۰۱۶,NA,NA
30011,True,Tabriz,Tuesday 09PM,"فروش گوشی دست دوم
 اچ تی سی دیزایر اچ دی 9191
htc desire hd 9191
اصل تایوان

یه گوشی با بدنه فلزی و مقاوم، دوربین بسیار قوی
باند گوشی سوخته فکر کنم
گوشی یهو باتری خالی کرد
براش یه باتری نو گرفتم 40 هزار تومان
شارژ کردم باتری رو ولی اصلا استفاده نشده
ولی بعد فهمیدم مشکل از گوشی بوده و باتری مشکل نداشته
موبایلی میگه که به خاطر ویروس هارد دیسکش قفل شده
بلد نبود درست کنه، منم جای دیگه نبردم
الانم خاموشه و موقعی که باتری میندازم و دکمه روشنش رو میزنم شروع میکنه به 5و6 تا ویبره زدن به صورت رگباری
گوشی نداشتم باهاش عکس بگیرم، این عکسا رو از اینترنت گرفتم

یا از طریق تلگرام و یا ایمیل، در مرحله آخر تماس بگیرید ولی اس ام اس ندین چون نمیتونم جواب بدم",3,NA,web,-1,گوشی دست دوم htc desire hd 9191,NA,NA
30103,True,Qom,Wednesday 02PM,"٦پلاس ١٦گیگ گلد پارت lla اصلی با لوازم اصلی 
گوشی یک مشکلی داره بعضی وقتا تاچ هنگ میکنه در حد چند ثانیه 
قیمت رو پایین زدم واسه مشکلش موردی هم واسه تعویض داشتید بگید",1,NA,mobile,1270000,فروش آیفون ٦پلاس,NA,NA
30650,True,Mashhad,Thursday 11AM,"سلام گوشی فوق العاده سالم و تضمینی 
باصدای مکالمه ای قوی 
فقط خود گوشی موجوده پیام جوابگو نیستم فقط تماس یا تلگرام",4,NA,mobile,40000,نوکیا 1202 اصل فنلاند,NA,NA
30672,False,Ahvaz,Friday 05PM,"کاملا سالم
5 ماه کارکرده
با کارتن
هیچ مشکلی هم نداره
یه بارم تعمیر نرفته
1 هفته هم تستش کنید بعد مبلغو بدید
دیگه چی بهتر از شرایط",0,NA,mobile,300000,سامسونگ j7,NA,NA
30880,True,Tehran,Wednesday 07AM,"دوھفتہ کارکردہ بانوھیچ فرقے ندارہ
بااین تفاوت ک نوش75تومن خریدم من
شارژرش پلمبہ بازنشدہ تاحالا
قیمت مقطوع
یاعلے",2,NA,mobile,50000,گوشے نوکیا105نونو,NA,NA
31040,False,Tehran,Tuesday 08AM,آیفون7 .رنگ سیلور.پلمپ شده. 32گیگ .فوری فروشی. به قیمت خرید.توو بازار$NUMتا جایی که من آمار دارم .من 2.750میدم,0,NA,web,2700000,آیفون7.رنگ سیلور.آکبند.پلمپ شده,NA,NA
31230,False,Tehran,Sunday 07AM,"سونی اکسپریا زد اولترا

سالم
بدون ایراد فنی و سخت افزاری
با دو عدد قاب ژله ای و کیف لپتابی و محافظ صفحه
تخفیف هم داره
ارتباط از طریق تلگرام و تماس",1,NA,web,500000,Xperia Z Ultra,NA,NA
31261,True,Ahvaz,Sunday 08PM,لمس گوشی خود به خود از کار افتاد.کامل با وسایل,1,NA,mobile,100000,Y3 هواوی,NA,NA
31540,True,Mashhad,Saturday 04AM,باسلام یک گوشی گلکسی جی5 دارم درحدخشک رنگ مشکی تک سیم فورجی یک ماهه کارکرده جهت معاوضه باگوشیهای همرده .مثلااس4مدل فورجی وa5فورجی مدل2015ویاجی7مدل تریجی تا50تومانم میتونم سربدم ویا$NUMباتشکرازدیوارکه اگهی منوتاییدمیکنه لطفافقط وفقط اس بدید.,0,NA,mobile,550000,گوشی جهت معاوضه,NA,NA
31547,True,Qom,Tuesday 03PM,"خیلی سالم هست
شارژرداره
کارتون. هندسفری نداره
تا یکهفته مهلت تست میدم تعمیرم نشده 
قیمت ۶۰",0,NA,mobile,-1,c3 nokia,NA,NA
31573,True,Isfahan,Wednesday 09AM,گوشی در حد.هجده ماه گارانتی با فاکتور فروش.آپدیت شده به آندروید۶.سه گیگ رم.رنگ بسیار زیبا.دوسیم.اثر انگشت که در حالت استندبای عمل میکنه و و$NUMتعویض با مدل بالاتر هر نوع  برندی. ممنون.,0,NA,mobile,-1,g8 32 gig,NA,NA
31577,True,Tehran,Sunday 02AM,گوشی سالم و عالی. با لوازم کامل,2,NA,mobile,330000,نکسوس 4 کره ای,NA,NA
31642,True,Tehran,Sunday 08PM,گوشی واقعا در حد صفره بدون ذره ای خط وخش وکاملا سالم انگار داری صفرشو میخرید فورجی دوربین16 داخلی32,1,NA,mobile,1100000,گوشی سامسونگ نوت 4 در حد صفر,NA,NA
31939,False,Isfahan,Tuesday 04PM,گوشی تاچ ورتو مدل بنتلی ۱,1,NA,mobile,2880000,گوشی ورتو(vertu) Bently 1,NA,NA
32011,True,Tehran,Monday 04PM,"گوشی سالم و ایرادی نداره
فقط دوربین عقبش از کار افتاده
lla 
هندزفری نداره
جعبه و شارژر و کابل داره

5s-16gig
سوالی بود توتلگرام درخدمتم",3,NA,mobile,720000,آیفون 5s,NA,NA
32038,True,Mashhad,Sunday 09AM,گوشی خیلی خوبیه قیمتشم موبایل فروشی داده فقط چون میخوام دو سیم بخرم میفروشم دوربین 8حافظه داخلی 16 کنتره ش یکم زدگی داره که زیر گارد اصلا مشخص نیست با هواوی هانر هم تعویض میکنم بقیه ش سر میدم لطفا خریدار واقعی تماس بگیرد,3,NA,mobile,250000,گوشی سامسونگs2,NA,NA
32153,False,Tehran,Monday 05AM,اندروید  اصلی,0,NA,mobile,-1,گوشی موبایل سامسونگ گلکسی یانگ,NA,NA
32226,True,Karaj,Sunday 10AM,"گوشی سالم بدوه هیچ مشکلی ،هیچ خط خشی نداره فقط رو در سیمکارت دومش یه دونه نقط هست ،وسایل کامل ،فست شارژر 
همراه با گارد و گلس 
قیمتم مقطوع 
معاوضه با هیچی ندارم 
قمیتم زدم گوشی هم سالمه هرکس قصد خرید داشت پیام بده ،فقط اس پاسخگو هستم ، بازم میگم بازدید این حرفا نداریم قصد خرید داشتی میای میبینی میبری ،مشکل هم فقط همون نقطه رو در سیمکارتشه که اصلا معلوم نیست",2,NA,mobile,950000,گوشی مبایل ،a$NUMگلد,NA,NA
32228,True,Kermanshah,Sunday 08PM,سری اول بدون خط وخش دوسیم کارته 16گیگ حافظه داخلی دوربین عالی گوشی دست خودمه بدون کوچکترین ایرادفقط ک نداره تضمینش میکنم تضمینی,0,NA,mobile,350000,اسneo3اکبند,NA,NA
32367,True,Tabriz,Friday 05PM,سلام گوشی سونی اریکسون 510کاملأ سالم دو تا باطری داره. شارژ کن نداره ودگمه وسط کار نمی کنه. بقیه کلیدهاش سالمن برای ارسال ودریافت تماس کاملاً مناسبه. باطریش هم چهار پنج روز شارژ نگه   داره.,2,NA,mobile,25000,سونی اریکسون k510,NA,NA
32567,True,Tehran,Tuesday 05PM,سلام.گوشی تر و تمیز هستش،تک رنگ و دو سیم کارته هست.دوربین و کیفیت بسیار عالی,2,NA,mobile,1400000,سامسونگ s6 نو,NA,NA
32577,True,Tabriz,Tuesday 01PM,گوشی در حد صفر دوهفته میشه خریدم دوسیم رم 3 حافظه 32  فقط وفقط تعویض بخاطر تنوع باگوشیهای سامسونگ رده بالا که ماوالتفاوت بیش از 300یا400 نباشه که بتونم تقدیم کنم,0,NA,mobile,-1,هواویG8(معاوضه),NA,NA
32601,True,Qom,Saturday 05AM,"فروش یک عدد گوشی موبایل الجی 
و فروش یک سیمکارت ۰۹۱۲ کد ۹ بسیار رند همراه اول
$NUM
قیمت سیمکارت ۶۰۰ هزارتومان 
خدایش قیمت خوب زدم 
عجله دارم به اولین مشتری فروخته میشه 
پیام ندید 
با تشکر از سایت دیوار",1,NA,mobile,600000,گوشی موبایل + سیمکارت رند ۰۹۱۲,NA,NA
32651,True,Qom,Monday 05PM,"با سلام
گوشی سامسونگ گلکسی استار سفید بسیار تمیز و سالم خانوم دکتری
سفارش آمریکا
اندروید 4.4
فقط مشتری واقعی
تخفیف ندارد
فقط تماس
پیامک جواب داده نمیشود
یاعلی",1,NA,web,100000,گلکسی استار,NA,NA
32736,False,Tehran,Monday 01PM,۱۶ گیگ بسیار تمیز وسالم و مرتب با تمام لوازم اصلی.,1,NA,mobile,1050000,گوشی اپل 5s,NA,NA
32997,False,Tehran,Wednesday 08AM,"سالم 
کم کارکرد",1,NA,mobile,300000,گلگسی گرند,NA,NA
33016,True,Tehran,Friday 05AM,"گوشی سونیv آکبند
$NUM
$NUM",4,NA,mobile,350000,گوشی سونیVآکبند,NA,NA
33099,False,Tehran,Wednesday 11AM,"اپلs5


32g


رنگ سیلور


1/050/000تخفیف هم دارد
$NUM",1,NA,web,1050000,اپل 5s32g,NA,NA
33180,True,Mashhad,Monday 03AM,"ساخت کره دور زهش رنگ پریدگی داره ولی پشتش باز نشده
مدل n9005",2,NA,web,740000,نوت 3 32 گیگ 4جی,NA,NA
33247,False,Tehran,Sunday 07PM,ایفون مشکی ١٦ گیگ سالم و تمیز,5,NA,web,1370000,ایفون ٦-مشکی ١٦گیگ سالم و تمیز,NA,NA
33485,True,Mashhad,Wednesday 11AM,دستگاه بسیار تمیز و کم کار با کیفیت صدا و تصویر خیلی خوب. آنتن دهی عالی مدارک کامل و...,1,NA,mobile,220000,گوشی هوواوی مدل G510,NA,NA
33570,True,Karaj,Saturday 09AM,سالم به شرط lla سفید ۱۶ گیگ خط و خش داره پایین زدم معاوضه فقط با همره سونی سامسونگ با مشتری راه میام مد نظرم سری نوت یا سونی c5,1,NA,mobile,800000,Ifone 5s,NA,NA
